  9.160593e-13  4.505916e+01
  1.028073e-12  4.489390e+01
  1.153783e-12  4.499423e+01
  1.294865e-12  4.482773e+01
  1.453198e-12  4.466195e+01
  1.630892e-12  4.453948e+01
  1.830314e-12  4.437279e+01
  2.054120e-12  4.420931e+01
  2.305288e-12  4.404748e+01
  2.587174e-12  4.388088e+01
  2.903527e-12  4.371984e+01
  3.258564e-12  4.355914e+01
  3.657006e-12  4.339381e+01
  4.104176e-12  4.347583e+01
  4.606025e-12  4.331238e+01
  5.169239e-12  4.314665e+01
  5.801321e-12  4.302292e+01
  6.510693e-12  4.285926e+01
  7.306806e-12  4.269579e+01
  8.200265e-12  4.253546e+01
  9.202974e-12  4.237191e+01
  1.032829e-11  4.221090e+01
  1.159121e-11  4.205176e+01
  1.300853e-11  4.188828e+01
  1.459918e-11  4.195212e+01
  1.638434e-11  4.179145e+01
  1.838778e-11  4.162611e+01
  2.063615e-11  4.150139e+01
  2.315949e-11  4.134082e+01
  2.599138e-11  4.117757e+01
  2.916954e-11  4.101891e+01
  3.273632e-11  4.085843e+01
  3.673925e-11  4.069764e+01
  4.123164e-11  4.054021e+01
  4.627334e-11  4.058584e+01
  5.193154e-11  4.042481e+01
  5.828161e-11  4.026596e+01
  6.540815e-11  4.010303e+01
  7.340595e-11  3.997683e+01
  8.238186e-11  3.981898e+01
  9.245531e-11  3.965655e+01
  1.037605e-10  3.949971e+01
  1.164481e-10  3.934240e+01
  1.306871e-10  3.918198e+01
  1.466669e-10  3.921621e+01
  1.646010e-10  3.905649e+01
  1.847281e-10  3.889596e+01
  2.073162e-10  3.873898e+01
  2.326663e-10  3.860942e+01
  2.611162e-10  3.845113e+01
  2.930449e-10  3.829519e+01
  3.288778e-10  3.813554e+01
  3.690914e-10  3.797974e+01
  4.142230e-10  3.782504e+01
  4.648733e-10  3.783978e+01
  5.217169e-10  3.768357e+01
  5.855112e-10  3.752726e+01
  6.571061e-10  3.736733e+01
  7.374556e-10  3.724020e+01
  8.276281e-10  3.708383e+01
  9.288286e-10  3.692619e+01
  1.042404e-09  3.677231e+01
  1.169866e-09  3.661607e+01
  1.312915e-09  3.646083e+01
  1.473455e-09  3.646662e+01
  1.653626e-09  3.630817e+01
  1.855827e-09  3.615300e+01
  2.082749e-09  3.599925e+01
  2.337422e-09  3.586663e+01
  2.623237e-09  3.571370e+01
  2.944000e-09  3.556083e+01
  3.303986e-09  3.540393e+01
  3.707990e-09  3.525221e+01
  4.161394e-09  3.524500e+01
  4.670230e-09  3.508825e+01
  5.241295e-09  3.493551e+01
  5.882188e-09  3.478068e+01
  6.601448e-09  3.462638e+01
  7.408658e-09  3.449846e+01
  8.314571e-09  3.434367e+01
  9.331258e-09  3.419162e+01
  1.047226e-08  3.404116e+01
  1.175276e-08  3.401936e+01
  1.318986e-08  3.386750e+01
  1.480269e-08  3.371612e+01
  1.661273e-08  3.356045e+01
  1.864409e-08  3.341009e+01
  2.092385e-08  3.328076e+01
  2.348237e-08  3.312725e+01
  2.635368e-08  3.297797e+01
  2.957614e-08  3.294939e+01
  3.319265e-08  3.279621e+01
  3.725136e-08  3.264607e+01
  4.180638e-08  3.249309e+01
  4.691836e-08  3.234231e+01
  5.265543e-08  3.219343e+01
  5.909402e-08  3.204065e+01
  6.631975e-08  3.191217e+01
  7.442917e-08  3.187673e+01
  8.353020e-08  3.172264e+01
  9.374408e-08  3.157382e+01
  1.052069e-07  3.142452e+01
  1.180713e-07  3.127256e+01
  1.325088e-07  3.112501e+01
  1.487117e-07  3.097590e+01
  1.668955e-07  3.082635e+01
  1.873031e-07  3.080063e+01
  2.102060e-07  3.064965e+01
  2.359095e-07  3.050041e+01
  2.647560e-07  3.035329e+01
  2.971298e-07  3.020256e+01
  3.334621e-07  3.005571e+01
  3.742363e-07  2.990983e+01
  4.199970e-07  2.975976e+01
  4.713533e-07  2.970686e+01
  5.289892e-07  2.957710e+01
  5.936728e-07  2.942688e+01
  6.662657e-07  2.928128e+01
  7.477352e-07  2.913437e+01
  8.391665e-07  2.898656e+01
  9.417758e-07  2.884223e+01
  1.056934e-06  2.869556e+01
  1.186173e-06  2.863261e+01
  1.331216e-06  2.848774e+01
  1.493994e-06  2.835525e+01
  1.676676e-06  2.821029e+01
  1.881696e-06  2.806654e+01
  2.111781e-06  2.791864e+01
  2.370004e-06  2.777590e+01
  2.659803e-06  2.770812e+01
  2.985038e-06  2.756016e+01
  3.350041e-06  2.741697e+01
  3.759677e-06  2.728708e+01
  4.219401e-06  2.714139e+01
  4.735340e-06  2.699934e+01
  5.314354e-06  2.685523e+01
  5.964182e-06  2.677956e+01
  6.693468e-06  2.663714e+01
  7.511929e-06  2.649166e+01
  8.430471e-06  2.634908e+01
  9.461329e-06  2.620792e+01
  1.061824e-05  2.607569e+01
  1.191659e-05  2.593535e+01
  1.337372e-05  2.585574e+01
  1.500903e-05  2.571021e+01
  1.684429e-05  2.556966e+01
  1.890398e-05  2.542830e+01
  2.121551e-05  2.528516e+01
  2.380969e-05  2.514588e+01
  2.672109e-05  2.507150e+01
  2.998841e-05  2.492910e+01
  3.365533e-05  2.478948e+01
  3.777062e-05  2.464706e+01
  4.238913e-05  2.450705e+01
  4.757237e-05  2.436870e+01
  5.338941e-05  2.422660e+01
  5.991775e-05  2.413669e+01
  6.724420e-05  2.400912e+01
  7.546667e-05  2.386653e+01
  8.469455e-05  2.372893e+01
  9.505081e-05  2.359076e+01
  1.066734e-04  2.345040e+01
  1.197172e-04  2.335663e+01
  1.343559e-04  2.321737e+01
  1.507846e-04  2.307799e+01
  1.692219e-04  2.295143e+01
  1.899139e-04  2.281240e+01
  2.131362e-04  2.267528e+01
  2.391980e-04  2.257754e+01
  2.684465e-04  2.243749e+01
  3.012716e-04  2.230142e+01
  3.381103e-04  2.216614e+01
  3.794537e-04  2.203586e+01
  4.258515e-04  2.190153e+01
  4.779236e-04  2.179942e+01
  5.363630e-04  2.166087e+01
  6.019482e-04  2.152657e+01
  6.755530e-04  2.139094e+01
  7.581581e-04  2.125478e+01
  8.508639e-04  2.115051e+01
  9.549035e-04  2.102221e+01
  1.071667e-03  2.088711e+01
  1.202708e-03  2.075410e+01
  1.349772e-03  2.061787e+01
  1.514819e-03  2.048513e+01
  1.700048e-03  2.037753e+01
  1.907926e-03  2.024078e+01
  2.141222e-03  2.011632e+01
  2.403041e-03  1.998428e+01
  2.696879e-03  1.984927e+01
  3.026647e-03  1.973944e+01
  3.396739e-03  1.960666e+01
  3.812084e-03  1.947292e+01
  4.278217e-03  1.934256e+01
  4.801347e-03  1.921015e+01
  5.388433e-03  1.910274e+01
  6.047318e-03  1.897255e+01
  6.786770e-03  1.883940e+01
  7.616641e-03  1.870930e+01
  8.547986e-03  1.858044e+01
  9.593214e-03  1.846187e+01
  1.076625e-02  1.833310e+01
  1.208272e-02  1.821030e+01
  1.356017e-02  1.807815e+01
  1.521827e-02  1.795063e+01
  1.707913e-02  1.783336e+01
  1.916753e-02  1.770265e+01
  2.151119e-02  1.757554e+01
  2.414153e-02  1.744663e+01
  2.709350e-02  1.733264e+01
  3.040643e-02  1.720590e+01
  3.412446e-02  1.707645e+01
  3.829712e-02  1.694961e+01
  4.298000e-02  1.682423e+01
  4.823550e-02  1.670134e+01
  5.413362e-02  1.658083e+01
  6.075296e-02  1.645591e+01
  6.818169e-02  1.632734e+01
  7.651879e-02  1.620782e+01
  8.587532e-02  1.608260e+01
  9.637596e-02  1.595563e+01
  1.081606e-01  1.583247e+01
  1.213857e-01  1.571189e+01
  1.362284e-01  1.558904e+01
  1.528862e-01  1.546647e+01
  1.715807e-01  1.534147e+01
  1.925612e-01  1.521867e+01
  2.161071e-01  1.509741e+01
  2.425322e-01  1.497601e+01
  2.721885e-01  1.485497e+01
  3.054711e-01  1.473455e+01
  3.428234e-01  1.460884e+01
  3.847430e-01  1.448904e+01
  4.317885e-01  1.436882e+01
  4.845866e-01  1.424658e+01
  5.438407e-01  1.412825e+01
  6.103403e-01  1.400802e+01
  6.849683e-01  1.388773e+01
  7.687246e-01  1.376616e+01
  8.627225e-01  1.364610e+01
  9.682142e-01  1.352791e+01
  1.086605e+00  1.341449e+01
  1.219473e+00  1.328960e+01
  1.368587e+00  1.317355e+01
  1.535935e+00  1.305835e+01
  1.723745e+00  1.293987e+01
  1.934521e+00  1.281921e+01
  2.171070e+00  1.270738e+01
  2.436543e+00  1.259082e+01
  2.734478e+00  1.247071e+01
  3.068843e+00  1.235683e+01
  3.444094e+00  1.224272e+01
  3.865213e+00  1.213172e+01
  4.337842e+00  1.201232e+01
  4.868264e+00  1.190067e+01
  5.463544e+00  1.179108e+01
  6.131613e+00  1.166955e+01
  6.881373e+00  1.156047e+01
  7.722811e+00  1.145242e+01
  8.667139e+00  1.134329e+01
  9.726936e+00  1.122651e+01
  1.091632e+01  1.111976e+01
  1.225115e+01  1.101079e+01
  1.374919e+01  1.089499e+01
  1.543041e+01  1.078908e+01
  1.731720e+01  1.068430e+01
  1.943471e+01  1.056953e+01
  2.181104e+01  1.046441e+01
  2.447805e+01  1.036041e+01
  2.747117e+01  1.024663e+01
  3.083028e+01  1.014226e+01
  3.460013e+01  1.004202e+01
  3.883096e+01  9.929217e+00
  4.357912e+01  9.825514e+00
  4.890787e+01  9.726054e+00
  5.488821e+01  9.614135e+00
  6.159981e+01  9.511970e+00
  6.913210e+01  9.414983e+00
  7.758541e+01  9.303312e+00
  8.707237e+01  9.203256e+00
  9.771938e+01  9.106215e+00
  1.096683e+02  8.994809e+00
  1.230777e+02  8.896830e+00
  1.381274e+02  8.801938e+00
  1.550173e+02  8.690849e+00
  1.739724e+02  8.594863e+00
  1.952454e+02  8.486906e+00
  2.191195e+02  8.389386e+00
  2.459129e+02  8.295438e+00
  2.759826e+02  8.189443e+00
  3.097291e+02  8.093079e+00
  3.476021e+02  7.987408e+00
  3.901061e+02  7.894381e+00
  4.378073e+02  7.800089e+00
  4.913414e+02  7.696478e+00
  5.514215e+02  7.604122e+00
  6.188480e+02  7.499046e+00
  6.945163e+02  7.409195e+00
  7.794401e+02  7.317629e+00
  8.747482e+02  7.215000e+00
  9.817104e+02  7.127205e+00
  1.101752e+03  7.023832e+00
  1.236471e+03  6.936442e+00
  1.387664e+03  6.837109e+00
  1.557345e+03  6.747856e+00
  1.747773e+03  6.650743e+00
  1.961487e+03  6.565156e+00
  2.201333e+03  6.478206e+00
  2.470507e+03  6.382603e+00
  2.772594e+03  6.298139e+00
  3.111621e+03  6.202585e+00
  3.492103e+03  6.120740e+00
  3.919092e+03  6.026178e+00
  4.398309e+03  5.944633e+00
  4.936124e+03  5.853653e+00
  5.539702e+03  5.771874e+00
  6.217084e+03  5.682795e+00
  6.977294e+03  5.604850e+00
  7.830462e+03  5.514514e+00
  8.787953e+03  5.428455e+00
  9.862523e+03  5.352487e+00
  1.106849e+04  5.265848e+00
  1.242192e+04  5.192065e+00
  1.394084e+04  5.108510e+00
  1.564550e+04  5.034391e+00
  1.755859e+04  4.954061e+00
  1.970562e+04  4.881811e+00
  2.211517e+04  4.802521e+00
  2.481926e+04  4.725370e+00
  2.785410e+04  4.654958e+00
  3.126003e+04  4.579762e+00
  3.508243e+04  4.513127e+00
  3.937223e+04  4.437953e+00
  4.418658e+04  4.366899e+00
  4.958961e+04  4.302803e+00
  5.565331e+04  4.231411e+00
  6.245847e+04  4.163864e+00
  7.009575e+04  4.102242e+00
  7.866690e+04  4.035249e+00
  8.828610e+04  3.971294e+00
  9.908152e+04  3.911902e+00
  1.111970e+05  3.849345e+00
  1.247939e+05  3.789215e+00
  1.400528e+05  3.732308e+00
  1.571781e+05  3.674205e+00
  1.763975e+05  3.617613e+00
  1.979670e+05  3.563262e+00
  2.221739e+05  3.510761e+00
  2.493408e+05  3.462214e+00
  2.798296e+05  3.416282e+00
  3.140465e+05  3.374168e+00
  3.524474e+05  3.335338e+00
  3.955439e+05  3.298894e+00
  4.439101e+05  3.265551e+00
  4.981904e+05  3.234697e+00
  5.591079e+05  3.205977e+00
  6.274744e+05  3.179754e+00
  7.042004e+05  3.155407e+00
  7.903050e+05  3.132930e+00
  8.869416e+05  3.112450e+00
  9.953948e+05  3.093372e+00
  1.117109e+06  3.075902e+00
  1.253707e+06  3.060021e+00
  1.407007e+06  3.045179e+00
  1.579053e+06  3.031702e+00
  1.772136e+06  3.019426e+00
  1.988828e+06  3.008018e+00
  2.232018e+06  2.997699e+00
  2.504944e+06  2.988273e+00
  2.811242e+06  2.979595e+00
  3.154995e+06  2.971764e+00
  3.540780e+06  2.964620e+00
  3.973738e+06  2.958119e+00
  4.459618e+06  2.952265e+00
  5.004930e+06  2.946949e+00
  5.616922e+06  2.942149e+00
  6.303746e+06  2.937830e+00
  7.074554e+06  2.933891e+00
  7.939613e+06  2.930348e+00
  8.910451e+06  2.927157e+00
  1.000000e+07  2.924228e+00
