8.050261723072953687e-16 4.462776000000000209e+01
9.034622274420689002e-16 4.448830999999999847e+01
1.013934732177888002e-15 4.434788000000000352e+01
1.137915465516865006e-15 4.420564999999999856e+01
1.277056170944236318e-15 4.406714000000000198e+01
1.433210561916364976e-15 4.392660999999999660e+01
1.608459018110272547e-15 4.383050999999999675e+01
1.805136301452427287e-15 4.369270999999999816e+01
2.025862661175952252e-15 4.355196000000000112e+01
2.273578742305896423e-15 4.341353999999999758e+01
2.551584762643643159e-15 4.327669000000000210e+01
2.863584480189187642e-15 4.313586999999999705e+01
3.213734536760745658e-15 4.299945999999999913e+01
3.606699835196237871e-15 4.286354000000000042e+01
4.047715687903753030e-15 4.301118000000000308e+01
4.542657564740401640e-15 4.287326999999999799e+01
5.098119369441194812e-15 4.273461999999999961e+01
5.721501287442273277e-15 4.259378999999999849e+01
6.421256228644484950e-15 4.245680999999999727e+01
7.206427138486779754e-15 4.235911999999999722e+01
8.087606264745088641e-15 4.222006999999999977e+01
9.076533188577974296e-15 4.208384999999999820e+01
1.018638297001147155e-14 4.194487999999999772e+01
1.143194167375663357e-14 4.180783999999999878e+01
1.282980335776889599e-14 4.167255999999999716e+01
1.439859114894595889e-14 4.153352000000000288e+01
1.615920535126251527e-14 4.139849000000000245e+01
1.813510189178378376e-14 4.153012999999999977e+01
2.035260481417688848e-14 4.138900999999999897e+01
2.284125698294127861e-14 4.125276000000000209e+01
2.563421367064280548e-14 4.111596999999999724e+01
2.876868427175121947e-14 4.101496999999999815e+01
3.228642802784863893e-14 4.087944000000000244e+01
3.623431036854992143e-14 4.074246999999999730e+01
4.066492728003053522e-14 4.060495000000000232e+01
4.563730601936505293e-14 4.047034000000000020e+01
5.121769150999986978e-14 4.033333999999999975e+01
5.748042889517626712e-14 4.019776999999999845e+01
6.450895400719756062e-14 4.006410000000000338e+01
7.239690494814551716e-14 3.992707999999999657e+01
8.124936959117399148e-14 4.003806999999999761e+01
9.118428562231357526e-14 3.990287000000000006e+01
1.023340117749647559e-13 3.976360999999999990e+01
1.148470911899751092e-13 3.966488999999999976e+01
1.288902303938142733e-13 3.952994000000000341e+01
1.446505202599387326e-13 3.939197999999999666e+01
1.623379285422942250e-13 3.925831000000000159e+01
1.821880971879353819e-13 3.912333000000000283e+01
2.044654816961821542e-13 3.898738000000000170e+01
2.294668743486950242e-13 3.885464000000000340e+01
2.575253582489799552e-13 3.871963999999999828e+01
2.890147448493491454e-13 3.858568999999999960e+01
3.243545540846373301e-13 3.867992000000000274e+01
3.640156034609348733e-13 3.854249999999999687e+01
4.085262805604124319e-13 3.840807999999999822e+01
4.584795825282145153e-13 3.830794000000000210e+01
5.145410163255364813e-13 3.817047999999999774e+01
5.774574650006869435e-13 3.803770999999999702e+01
6.480671380997325485e-13 3.790491999999999706e+01
7.273107387819118244e-13 3.776872000000000185e+01
8.162439964145879071e-13 3.763692999999999955e+01
9.160517316143121816e-13 3.750413999999999959e+01
1.028063641116645526e-12 3.736992000000000047e+01
1.153772012769919162e-12 3.723904000000000281e+01
1.294851606662463433e-12 3.731405000000000172e+01
1.453181967251189927e-12 3.717945999999999884e+01
1.630910016405321794e-12 3.704720999999999975e+01
1.830332536836686157e-12 3.694281999999999755e+01
2.054139812561204360e-12 3.681000999999999834e+01
2.305313534359942445e-12 3.667853999999999814e+01
2.587199984735586339e-12 3.654325999999999652e+01
2.903554619035491334e-12 3.641241000000000128e+01
3.258592097813402327e-12 3.628186000000000178e+01
3.657042436990270273e-12 3.614752000000000010e+01
4.104214023879224633e-12 3.601771999999999707e+01
4.606064338610712060e-12 3.588714000000000226e+01
5.169279323150048502e-12 3.594474999999999909e+01
5.801362455307404907e-12 3.581365000000000265e+01
6.510734714436240750e-12 3.570942999999999756e+01
7.306846770621057568e-12 3.557659000000000304e+01
8.200304892004554298e-12 3.544630999999999688e+01
9.203012247664520232e-12 3.531340000000000146e+01
1.032832748855997949e-11 3.518254000000000303e+01
1.159124271925366812e-11 3.505319999999999681e+01
1.300858323145437333e-11 3.492029000000000138e+01
1.459923166034542910e-11 3.479137000000000057e+01
1.638437955003985234e-11 3.466295000000000215e+01
1.838780967966450095e-11 3.470539000000000129e+01
2.063621291138483638e-11 3.457562000000000069e+01
2.315954378160487871e-11 3.444527000000000072e+01
2.599141957273396950e-11 3.433896000000000015e+01
2.916956818218829144e-11 3.421000000000000085e+01
3.273633075539736455e-11 3.407948999999999984e+01
3.673922577918613847e-11 3.394874000000000080e+01
4.123158215071105213e-11 3.382070000000000221e+01
4.627324965606541085e-11 3.369021999999999650e+01
5.193139632396140298e-11 3.356141999999999825e+01
5.828140327730068767e-11 3.359600999999999971e+01
6.540786900436355978e-11 3.346349000000000018e+01
7.340573642910594215e-11 3.333453000000000088e+01
8.238155779604923530e-11 3.320631999999999806e+01
9.245491422129256065e-11 3.309855999999999909e+01
1.037604866553367435e-10 3.297093999999999880e+01
1.164482590404150680e-10 3.284300999999999959e+01
1.306871839866652988e-10 3.271247000000000327e+01
1.466668619434578952e-10 3.258581999999999823e+01
1.646012011197335350e-10 3.245785999999999660e+01
1.847281155804570851e-10 3.232925999999999789e+01
2.073160855070789277e-10 3.235047000000000139e+01
2.326665767149366468e-10 3.222057999999999822e+01
2.611163101042119631e-10 3.209192999999999785e+01
2.930447869440882848e-10 3.198763999999999896e+01
3.288781342541357608e-10 3.185765999999999920e+01
3.690914628460803899e-10 3.173082000000000136e+01
4.142227999830594505e-10 3.160490000000000066e+01
4.648737247455096819e-10 3.147522999999999982e+01
5.217170140370913256e-10 3.135003999999999991e+01
5.855109210243821675e-10 3.122473000000000098e+01
6.571068583064724867e-10 3.123087999999999909e+01
7.374558073950559498e-10 3.110474999999999923e+01
8.276276662572183765e-10 3.097756000000000043e+01
9.288294993205627709e-10 3.084930999999999912e+01
1.042403833859124231e-09 3.074471000000000132e+01
1.169865678942207225e-09 3.061746000000000123e+01
1.312916178549418434e-09 3.049101999999999890e+01
1.473455417874539011e-09 3.036666999999999916e+01
1.653624887814665326e-09 3.023948999999999998e+01
1.855829184105070586e-09 3.023896999999999835e+01
2.082749313532927373e-09 3.011371000000000109e+01
2.337421314657108557e-09 2.998481999999999914e+01
2.623239843119778105e-09 2.986036000000000001e+01
2.944001317357306685e-09 2.973594999999999899e+01
3.303984490527506667e-09 2.962709999999999866e+01
3.707993805931814438e-09 2.950347000000000008e+01
4.161395565124294759e-09 2.937901000000000096e+01
4.670227104323224955e-09 2.925307000000000102e+01
5.241299777518196295e-09 2.913036999999999921e+01
5.882189343131888904e-09 2.911799999999999855e+01
6.601444858557175372e-09 2.899222999999999928e+01
7.408665723434527707e-09 2.886874999999999858e+01
8.314573944451662239e-09 2.874267000000000039e+01
9.331253758565547853e-09 2.861882999999999910e+01
1.047227407923300944e-08 2.851361999999999952e+01
1.175276358215536186e-08 2.838753000000000171e+01
1.318985435479848305e-08 2.826544000000000167e+01
1.480270212797730595e-08 2.814371999999999829e+01
1.661272974315034927e-08 2.812051999999999907e+01
1.864408181242399901e-08 2.799793000000000021e+01
2.092386936922843852e-08 2.787469000000000108e+01
2.348237396164309389e-08 2.774962999999999980e+01
2.635366372488651879e-08 2.762798000000000087e+01
2.957617450555511733e-08 2.750482999999999834e+01
3.319265561443667163e-08 2.739748000000000161e+01
3.725134859924702986e-08 2.727665000000000006e+01
4.180642199278653453e-08 2.724740999999999858e+01
4.691837909658466098e-08 2.712441000000000102e+01
5.265541015279078982e-08 2.700292999999999921e+01
5.909408329703596177e-08 2.687827000000000055e+01
6.631976826041268920e-08 2.675719000000000136e+01
7.442913984307428478e-08 2.663669000000000153e+01
8.353029207921296742e-08 2.651266999999999996e+01
9.374411210069996672e-08 2.639292999999999978e+01
1.052068457418402470e-07 2.628710999999999842e+01
1.180712062114107069e-07 2.624896999999999991e+01
1.325088851191642399e-07 2.612854000000000099e+01
1.487116526441666738e-07 2.600682000000000116e+01
1.668956433545666845e-07 2.588470999999999833e+01
1.873031149575310518e-07 2.576523999999999859e+01
2.102059476667224657e-07 2.564361999999999853e+01
2.359098095505259620e-07 2.552343000000000117e+01
2.647561151969535158e-07 2.540491000000000099e+01
2.971296558957626273e-07 2.537304999999999922e+01
3.334617307972571604e-07 2.525312999999999874e+01
3.742363769482237690e-07 2.513400000000000034e+01
4.199968179151690154e-07 2.501136999999999944e+01
4.713537862557813097e-07 2.489299000000000106e+01
5.289894369811205322e-07 2.477439999999999998e+01
5.936725928531143533e-07 2.465326999999999913e+01
6.662650005193187231e-07 2.453586999999999918e+01
7.477355000054360248e-07 2.448585999999999885e+01
8.391662328644760617e-07 2.437751000000000090e+01
9.417768266650948566e-07 2.425955000000000084e+01
1.056934319456362372e-06 2.413967999999999847e+01
1.186172906377894372e-06 2.402079000000000164e+01
1.331217444338288678e-06 2.390379000000000076e+01
1.493994504581791335e-06 2.378405000000000058e+01
1.676675429106972524e-06 2.366704000000000008e+01
1.881693999509052254e-06 2.361211000000000126e+01
2.111781592501922058e-06 2.349126000000000047e+01
2.370003568908394124e-06 2.337466999999999828e+01
2.659800112181061250e-06 2.326905999999999963e+01
2.985038933826681599e-06 2.314942999999999884e+01
3.350040056991974834e-06 2.303367000000000075e+01
3.759681020465821906e-06 2.291703000000000046e+01
4.219402928834375129e-06 2.285452000000000083e+01
4.735338178676210547e-06 2.273843000000000103e+01
5.314360359659473788e-06 2.262065000000000126e+01
5.964183542265052933e-06 2.250347000000000008e+01
6.693465049122965581e-06 2.239839999999999876e+01
7.511920792903013417e-06 2.228067000000000064e+01
8.430474129219548896e-06 2.216527999999999921e+01
9.461325851490500914e-06 2.210052999999999912e+01
1.061822686316330284e-05 2.198170999999999964e+01
1.191659007282170238e-05 2.186695999999999884e+01
1.337371303078067173e-05 2.175237999999999872e+01
1.500900837711889039e-05 2.163460999999999856e+01
1.684430125356011919e-05 2.152089000000000141e+01
1.890396915497746702e-05 2.141545999999999950e+01
2.121548673542101375e-05 2.134337000000000018e+01
2.380970420118706676e-05 2.122933000000000092e+01
2.672107955283972242e-05 2.111380000000000123e+01
2.998837962685291082e-05 2.099849000000000032e+01
3.365534136891453599e-05 2.088541999999999987e+01
3.777061010492975833e-05 2.077004000000000161e+01
4.238908089092518735e-05 2.065660000000000096e+01
4.757239322197871214e-05 2.058269999999999911e+01
5.338939505767104505e-05 2.047466000000000008e+01
5.991768148647946699e-05 2.036186999999999969e+01
6.724422613961352705e-05 2.024953000000000003e+01
7.546663750892685925e-05 2.013390000000000057e+01
8.469445934405260773e-05 2.002233999999999980e+01
9.505084892040488529e-05 1.994434000000000040e+01
1.066733662084076874e-04 1.982937000000000083e+01
1.197170481639984845e-04 1.971770000000000067e+01
1.343559796752175062e-04 1.961217999999999861e+01
1.507846040826586764e-04 1.949900999999999840e+01
1.692220687410005630e-04 1.938822000000000045e+01
1.899140082848635837e-04 1.930536999999999992e+01
2.131360927753777126e-04 1.919301000000000101e+01
2.391977003371739078e-04 1.908217000000000141e+01
2.684466569943760959e-04 1.896845000000000070e+01
3.012714654759540960e-04 1.885794999999999888e+01
3.381099877579421282e-04 1.875474000000000174e+01
3.794538817977222709e-04 1.866764999999999830e+01
4.258513222016793850e-04 1.855752999999999986e+01
4.779230754855720012e-04 1.844707999999999970e+01
5.363632331486667014e-04 1.833447999999999922e+01
6.019480335026297516e-04 1.822533999999999921e+01
6.755523358873685366e-04 1.811507999999999896e+01
7.581584853787251554e-04 1.802640999999999849e+01
8.508637079353289449e-04 1.792340000000000089e+01
9.549024332575911395e-04 1.781232999999999933e+01
1.071667351326778756e-03 1.770244999999999891e+01
1.202707446804660019e-03 1.759425999999999846e+01
1.349770710854015328e-03 1.748338000000000036e+01
1.514819893865723991e-03 1.739377999999999957e+01
1.700047281149851550e-03 1.728567999999999927e+01
1.907923687726001752e-03 1.717435000000000045e+01
2.141223494408440661e-03 1.707243000000000066e+01
2.403040000284453834e-03 1.696492999999999896e+01
2.696876133935992900e-03 1.685492999999999952e+01
3.026648590109883540e-03 1.676348000000000127e+01
3.396737610490108486e-03 1.665533999999999892e+01
3.812079946188654672e-03 1.654635999999999996e+01
4.278218880478958271e-03 1.644014999999999915e+01
4.801345958932144893e-03 1.633697000000000088e+01
5.388426955265417095e-03 1.624215999999999838e+01
6.047320691463109986e-03 1.613607000000000014e+01
6.786767946073991691e-03 1.602749000000000024e+01
7.616632473101639378e-03 1.592140000000000022e+01
8.547989893200406628e-03 1.581630000000000003e+01
9.593211071546635729e-03 1.571771000000000029e+01
1.076623859095235912e-02 1.561269000000000062e+01
1.208272802820018962e-02 1.551199000000000083e+01
1.356016581007197033e-02 1.540410999999999930e+01
1.521826001276259735e-02 1.530002999999999957e+01
1.707914005836455584e-02 1.520256999999999969e+01
1.916752330635414919e-02 1.509586000000000006e+01
2.151121792369397809e-02 1.499208999999999925e+01
2.414154164035525740e-02 1.488679999999999914e+01
2.709349302491395259e-02 1.478574000000000055e+01
3.040639969172485857e-02 1.468801999999999985e+01
3.412447668590658928e-02 1.458225000000000016e+01
3.829710980523957919e-02 1.447860999999999976e+01
4.297995930997856873e-02 1.437616000000000049e+01
4.823552391287329322e-02 1.427067000000000085e+01
5.413361127285785251e-02 1.417173999999999978e+01
6.075289810750436614e-02 1.407306999999999952e+01
6.818172740243909347e-02 1.396790999999999983e+01
7.651877346211533037e-02 1.386669999999999980e+01
8.587524715510602702e-02 1.376629999999999932e+01
9.637602278307248749e-02 1.366244000000000014e+01
1.081606030461561285e-01 1.356170999999999971e+01
1.213856924178959573e-01 1.345965999999999951e+01
1.362284452103280918e-01 1.336069999999999958e+01
1.528861695966138301e-01 1.326041999999999987e+01
1.715807255653025165e-01 1.315811000000000064e+01
1.925612072249058560e-01 1.305761000000000038e+01
2.161071321137455203e-01 1.295847999999999978e+01
2.425321965076846220e-01 1.285457000000000072e+01
2.721884547145900224e-01 1.275555999999999912e+01
3.054710797402547806e-01 1.265964999999999918e+01
3.428233543906522574e-01 1.255813000000000024e+01
3.847429760473360383e-01 1.245738000000000056e+01
4.317885284256288148e-01 1.235896999999999935e+01
4.845865992556369628e-01 1.225886999999999993e+01
5.438406921887211087e-01 1.216207999999999956e+01
6.103402342009085491e-01 1.205971000000000082e+01
6.849683425528625413e-01 1.196358000000000033e+01
7.687246368626783344e-01 1.186754999999999960e+01
8.627225105583233855e-01 1.176975000000000016e+01
9.682142049248509963e-01 1.166793000000000013e+01
1.086605202403852166e+00 1.157280000000000086e+01
1.219472777702903743e+00 1.147523999999999944e+01
1.368586967281505418e+00 1.138275999999999932e+01
1.535934515626576236e+00 1.128238999999999947e+01
1.723745319729852676e+00 1.118549999999999933e+01
1.934520783857698989e+00 1.109261000000000053e+01
2.171069868648986212e+00 1.099952000000000041e+01
2.436543111117420501e+00 1.089710999999999963e+01
2.734477788146024047e+00 1.080536999999999992e+01
3.068843206486416175e+00 1.071447000000000038e+01
3.444094030247396798e+00 1.062168999999999919e+01
3.865212719233073635e+00 1.052303999999999995e+01
4.337842705371016017e+00 1.043106000000000044e+01
4.868263759498351106e+00 1.034042999999999957e+01
5.463543434320529357e+00 1.024252000000000073e+01
6.131613899052757333e+00 1.015128999999999948e+01
6.881373014064100069e+00 1.006427000000000049e+01
7.722810884423922495e+00 9.976603000000000776e+00
8.667139765235289062e+00 9.876898999999999873e+00
9.726936932350836784e+00 9.790471000000000146e+00
1.091631351364630298e+01 9.703977000000000075e+00
1.225115402577077717e+01 9.605643999999999849e+00
1.374918640612060372e+01 9.521803999999999490e+00
1.543039344967816007e+01 9.436047000000000295e+00
1.731721304943611983e+01 9.349904999999999688e+00
1.943470711006930074e+01 9.255644000000000204e+00
2.181102120595531701e+01 9.170609999999999928e+00
2.447806028284880853e+01 9.086494000000000071e+00
2.747116010305579081e+01 8.994158000000000541e+00
3.083024670612890716e+01 8.909731000000000734e+00
3.460015146845436362e+01 8.827479000000000298e+00
3.883094859627777851e+01 8.734871000000000052e+00
4.357907422057088098e+01 8.650983000000000089e+00
4.890789824873557023e+01 8.570468999999999227e+00
5.488820141669373953e+01 8.490012999999999366e+00
6.159975714837489136e+01 8.396712000000000842e+00
6.913213987775425551e+01 8.317113000000000866e+00
7.758539937003574494e+01 8.236964000000000397e+00
8.707229670674394129e+01 8.144194000000000599e+00
9.771944686257172918e+01 8.065416000000000807e+00
1.096682718697568220e+02 7.985543999999999976e+00
1.230775946261847764e+02 7.894884000000000235e+00
1.381274518180372013e+02 7.816855999999999582e+00
1.550172399150089291e+02 7.737192000000000291e+00
1.739722579007965066e+02 7.647145000000000081e+00
1.952454851254864536e+02 7.569876999999999967e+00
2.191194857477819085e+02 7.490444000000000102e+00
2.459127236848201221e+02 7.402406000000000041e+00
2.759827895189523019e+02 7.325897000000000325e+00
3.097290924589846668e+02 7.235280000000000378e+00
3.476017866283597186e+02 7.159537000000000262e+00
3.901063323523675308e+02 7.083395000000000330e+00
4.378073012908093347e+02 6.994284000000000390e+00
4.913409938970405619e+02 6.919941999999999815e+00
5.514218868744535484e+02 6.844146000000000285e+00
6.188480117957391258e+02 6.756747999999999976e+00
6.945155917243987460e+02 6.682849000000000039e+00
7.794405571879613035e+02 6.595895999999999759e+00
8.747480841988303837e+02 6.521944000000000408e+00
9.817095142830776240e+02 6.449467000000000283e+00
1.101752386738596442e+03 6.363235000000000419e+00
1.236471185228135710e+03 6.291019999999999612e+00
1.387662972462623884e+03 6.207976999999999634e+00
1.557345599340518902e+03 6.134165000000000312e+00
1.747772895438498381e+03 6.063430000000000319e+00
1.961485039237941010e+03 5.981823000000000334e+00
2.201334297050830173e+03 5.909692999999999863e+00
2.470506495034790987e+03 5.829454000000000136e+00
2.772592218358625814e+03 5.759269999999999889e+00
3.111623193608615111e+03 5.678651000000000337e+00
3.492102639844291843e+03 5.610776000000000430e+00
3.919087861712820086e+03 5.531245000000000189e+00
4.398311662114841965e+03 5.463218000000000352e+00
4.936123306214530203e+03 5.396409000000000233e+00
5.539696857779897073e+03 5.318241999999999692e+00
6.217087790296576713e+03 5.252304999999999779e+00
6.977293629007830532e+03 5.177749000000000379e+00
7.830455034168165184e+03 5.110653000000000112e+00
8.787958553548609416e+03 5.037643000000000093e+00
9.862522340984120092e+03 4.973721000000000281e+00
1.106848039094737032e+04 4.899936000000000291e+00
1.242192778094970527e+04 4.837697999999999610e+00
1.394084183615511392e+04 4.766821000000000197e+00
1.564548389974897145e+04 4.704182999999999559e+00
1.755860463552382862e+04 4.635703999999999603e+00
1.970561529610693833e+04 4.566698999999999842e+00
2.211515563215928341e+04 4.506654000000000160e+00
2.481926979382264835e+04 4.440877999999999659e+00
2.785409163424475264e+04 4.381098999999999855e+00
3.126000189425432472e+04 4.316690999999999612e+00
3.508245687279409321e+04 4.259970000000000034e+00
3.937222878057687194e+04 4.195373000000000019e+00
4.418654043446495780e+04 4.140391000000000155e+00
4.958964508044432296e+04 4.079736999999999725e+00
5.565331009553567128e+04 4.018342999999999776e+00
6.245842089745592966e+04 3.965484000000000009e+00
7.009580053418253374e+04 3.907204999999999817e+00
7.866689340476969664e+04 3.854223999999999872e+00
8.828603241273413005e+04 3.798853999999999953e+00
9.908159746974114387e+04 3.743208000000000091e+00
1.111969819465206820e+05 3.693093000000000181e+00
1.247937973324561026e+05 3.640584000000000042e+00
1.400528658313327178e+05 3.587673999999999808e+00
1.571780874663557042e+05 3.540436999999999834e+00
1.763973270588676387e+05 3.491099000000000174e+00
1.979670903396948706e+05 3.441006999999999927e+00
2.221738802428074705e+05 3.396408000000000094e+00
2.493405998817557411e+05 3.353543999999999858e+00
2.798298244376028888e+05 3.313292999999999822e+00
3.140465306444909656e+05 3.276667999999999914e+00
3.524471475049403962e+05 3.243154999999999788e+00
3.955441811586722615e+05 3.211939999999999795e+00
4.439100730565470876e+05 3.183602000000000043e+00
4.981899932994348928e+05 3.157582999999999807e+00
5.591083779683794128e+05 3.133550000000000058e+00
6.274743827185984701e+05 3.111781999999999826e+00
7.041999663799575064e+05 3.091727999999999810e+00
7.903054920838695252e+05 3.073363000000000067e+00
8.869415489826354897e+05 3.056766999999999790e+00
9.953939573891194304e+05 3.041431000000000218e+00
1.117110155644685961e+06 3.027505999999999808e+00
1.253706853560095187e+06 3.014953000000000216e+00
1.407006163824980846e+06 3.003321000000000129e+00
1.579054064971700544e+06 2.992849000000000093e+00
1.772135803612385644e+06 2.983394999999999797e+00
1.988826966796220746e+06 2.974686999999999859e+00
2.232019579720587470e+06 2.966882000000000019e+00
2.504943877053133678e+06 2.959814999999999863e+00
2.811240494571050163e+06 2.953364000000000100e+00
3.154997358716379385e+06 2.947598999999999858e+00
3.540780460727286991e+06 2.942378000000000160e+00
3.973735900739044882e+06 2.937663000000000135e+00
4.459621494429954328e+06 2.933462000000000014e+00
5.004929910984607413e+06 2.929682000000000119e+00
5.616916916638513096e+06 2.926302000000000181e+00
6.303750273356749676e+06 2.923296000000000117e+00
7.074552926499742083e+06 2.920596000000000192e+00
7.939606891057043336e+06 2.918194999999999872e+00
8.910457436461150646e+06 2.916055000000000064e+00
1.000000000000000000e+07 2.914118999999999904e+00
